Date,SPX Open,SPX Low,SPX High,SPX Close
07/05/2020,2878.26,2876.48,2901.92,2881.19
06/05/2020,2883.14,2847.65,2891.11,2848.42
05/05/2020,2868.88,2863.55,2898.23,2868.44
04/05/2020,2815.01,2797.85,2844.24,2842.74
01/05/2020,2869.09,2821.61,2869.09,2830.71
30/04/2020,2930.91,2892.47,2930.91,2912.43
29/04/2020,2918.46,2912.16,2954.86,2939.51
28/04/2020,2909.96,2860.71,2921.15,2863.39
27/04/2020,2854.65,2852.89,2887.72,2878.48
24/04/2020,2812.64,2791.76,2842.71,2836.74
23/04/2020,2810.42,2794.26,2844.90,2797.80
22/04/2020,2787.89,2775.95,2815.10,2799.31
21/04/2020,2784.81,2727.10,2785.54,2736.56
20/04/2020,2845.62,2820.43,2868.98,2823.16
17/04/2020,2842.43,2830.88,2879.22,2874.56
16/04/2020,2799.34,2764.32,2806.51,2799.55
15/04/2020,2795.64,2761.54,2801.88,2783.36
14/04/2020,2805.10,2805.10,2851.85,2846.06
13/04/2020,2782.46,2721.17,2782.46,2761.63
09/04/2020,2776.99,2762.36,2818.57,2789.82
08/04/2020,2685.00,2663.30,2760.75,2749.98
07/04/2020,2738.65,2657.67,2756.89,2659.41
06/04/2020,2578.28,2574.57,2676.85,2663.68
03/04/2020,2514.92,2459.96,2538.18,2488.65
02/04/2020,2458.54,2455.79,2533.22,2526.90
01/04/2020,2498.08,2447.49,2522.75,2470.50
31/03/2020,2614.69,2571.15,2641.39,2584.59
30/03/2020,2558.98,2545.28,2631.80,2626.65
27/03/2020,2555.87,2520.02,2615.91,2541.47
26/03/2020,2501.29,2500.72,2637.01,2630.07
25/03/2020,2465.00,2401.00,2576.00,2475.56
24/03/2020,2344.44,2344.44,2449.71,2447.33
23/03/2020,2290.71,2191.86,2300.73,2237.40
20/03/2020,2431.94,2295.56,2453.01,2304.92
19/03/2020,2393.48,2319.78,2466.97,2409.39
18/03/2020,2436.50,2280.52,2453.57,2398.10
17/03/2020,2425.66,2367.04,2553.93,2529.19
16/03/2020,2508.59,2380.94,2562.98,2386.13
13/03/2020,2569.99,2492.37,2711.33,2711.02
12/03/2020,2630.86,2478.86,2660.95,2480.64
11/03/2020,2825.60,2707.22,2825.60,2741.38
10/03/2020,2813.48,2734.00,2882.59,2882.23
09/03/2020,2863.89,2734.43,2863.89,2746.56
06/03/2020,2954.20,2901.54,2985.93,2972.37
05/03/2020,3075.70,2999.83,3083.04,3023.94
04/03/2020,3045.75,3034.38,3130.97,3130.12
03/03/2020,3096.46,2976.63,3136.72,3003.37
02/03/2020,2974.28,2945.19,3090.96,3090.23
28/02/2020,2916.90,2855.84,2959.72,2954.22
27/02/2020,3062.54,2977.39,3097.07,2978.76
26/02/2020,3139.90,3108.99,3182.51,3116.39
25/02/2020,3238.94,3118.77,3246.99,3128.21
24/02/2020,3257.61,3214.65,3259.81,3225.89
21/02/2020,3360.50,3328.45,3360.76,3337.75
20/02/2020,3380.45,3341.02,3389.15,3373.23
19/02/2020,3380.39,3378.83,3393.52,3386.15
18/02/2020,3369.04,3355.61,3375.01,3370.29
14/02/2020,3378.08,3366.15,3380.69,3380.16
13/02/2020,3365.90,3360.52,3385.09,3373.94
12/02/2020,3370.50,3369.72,3381.47,3379.45
11/02/2020,3365.87,3352.72,3375.63,3357.75
10/02/2020,3318.28,3317.77,3352.26,3352.09
07/02/2020,3335.54,3322.12,3341.42,3327.71
06/02/2020,3344.92,3334.39,3347.96,3345.78
05/02/2020,3324.91,3313.75,3337.58,3334.69
04/02/2020,3294.50,3269.73,3306.74,3296.44
03/02/2020,3262.29,3235.00,3268.48,3247.84
31/01/2020,3267.11,3214.28,3285.20,3226.98
30/01/2020,3258.65,3242.07,3283.70,3282.70
29/01/2020,3280.32,3271.55,3293.58,3275.36
28/01/2020,3258.44,3243.43,3285.93,3280.01
27/01/2020,3252.90,3234.69,3267.75,3245.56
24/01/2020,3330.18,3281.41,3337.21,3295.65
23/01/2020,3310.19,3301.73,3326.88,3324.63
22/01/2020,3334.84,3319.96,3337.48,3324.47
21/01/2020,3320.80,3308.40,3329.94,3320.52
17/01/2020,3324.67,3318.67,3329.56,3329.31
16/01/2020,3304.21,3298.89,3315.76,3315.76
15/01/2020,3294.47,3278.52,3298.41,3287.92
14/01/2020,3279.29,3274.66,3294.18,3281.60
13/01/2020,3280.35,3268.17,3287.17,3286.43
10/01/2020,3280.35,3260.36,3286.23,3265.82
09/01/2020,3267.09,3263.64,3275.98,3273.62
08/01/2020,3247.08,3227.47,3267.14,3252.67
07/01/2020,3235.53,3231.29,3253.93,3237.25
06/01/2020,3225.83,3209.11,3245.44,3244.44
03/01/2020,3233.59,3206.41,3245.81,3235.78
02/01/2020,3248.45,3235.16,3256.24,3255.99
31/12/2019,3223.51,3212.30,3229.81,3227.57
30/12/2019,3225.64,3216.13,3242.68,3220.04
27/12/2019,3236.62,3233.94,3251.80,3238.92
26/12/2019,3231.00,3227.27,3237.37,3236.62
24/12/2019,3222.48,3220.15,3227.99,3224.33
23/12/2019,3224.93,3222.62,3230.65,3222.62
20/12/2019,3216.10,3204.14,3225.24,3222.26
19/12/2019,3194.60,3189.89,3205.60,3203.44
18/12/2019,3193.18,3188.50,3198.79,3193.72
17/12/2019,3192.07,3187.36,3198.78,3193.30
16/12/2019,3191.40,3180.21,3197.99,3191.16
13/12/2019,3169.00,3156.38,3184.24,3169.93
12/12/2019,3165.59,3137.22,3176.82,3170.01
11/12/2019,3135.75,3133.21,3143.98,3141.63
10/12/2019,3135.36,3126.09,3142.12,3132.52
09/12/2019,3147.61,3136.99,3148.95,3137.24
06/12/2019,3143.63,3120.59,3150.70,3144.41
05/12/2019,3111.97,3103.23,3124.33,3116.09
04/12/2019,3103.50,3102.53,3119.38,3112.76
03/12/2019,3087.41,3070.33,3094.97,3093.20
02/12/2019,3126.58,3110.70,3158.13,3113.98
29/11/2019,3148.73,3139.71,3150.33,3143.62
27/11/2019,3144.93,3142.68,3154.07,3153.52
26/11/2019,3137.03,3128.68,3142.68,3142.18
25/11/2019,3127.66,3117.69,3133.71,3133.71
22/11/2019,3111.04,3098.63,3115.44,3110.29
21/11/2019,3102.66,3094.31,3114.38,3108.28
20/11/2019,3115.64,3090.88,3118.89,3106.69
19/11/2019,3121.53,3113.14,3133.02,3120.57
18/11/2019,3115.82,3111.83,3126.34,3119.54
15/11/2019,3104.31,3103.25,3117.73,3117.73
14/11/2019,3093.24,3082.75,3098.11,3095.86
13/11/2019,3084.18,3078.80,3098.06,3094.04
12/11/2019,3089.28,3084.73,3102.61,3091.84
11/11/2019,3080.33,3075.82,3088.33,3087.01
08/11/2019,3081.25,3073.58,3093.09,3093.08
07/11/2019,3087.02,3080.23,3097.77,3085.18
06/11/2019,3075.10,3065.89,3078.34,3076.78
05/11/2019,3080.80,3072.15,3083.95,3074.62
04/11/2019,3078.96,3074.87,3085.20,3078.27
01/11/2019,3050.72,3050.72,3066.95,3066.91
31/10/2019,3046.90,3023.19,3046.90,3037.56
30/10/2019,3039.74,3025.96,3050.10,3046.77
29/10/2019,3035.39,3034.81,3047.87,3036.89
28/10/2019,3032.12,3032.12,3044.08,3039.42
25/10/2019,3003.32,3001.94,3027.39,3022.55
24/10/2019,3014.78,3000.42,3016.07,3010.29
23/10/2019,2994.01,2991.21,3004.78,3004.52
22/10/2019,3010.73,2995.04,3014.57,2995.99
21/10/2019,2996.48,2995.35,3007.33,3006.72
18/10/2019,2996.84,2976.31,3000.00,2986.20
17/10/2019,3000.77,2991.79,3008.29,2997.95
16/10/2019,2989.68,2985.20,2997.54,2989.69
15/10/2019,2973.61,2973.61,3003.28,2995.68
14/10/2019,2965.81,2962.94,2972.84,2966.15
11/10/2019,2963.07,2963.07,2993.28,2970.27
10/10/2019,2918.55,2917.12,2948.46,2938.13
09/10/2019,2911.10,2907.41,2929.32,2919.40
08/10/2019,2920.40,2892.66,2925.47,2893.06
07/10/2019,2944.23,2935.68,2959.75,2938.79
04/10/2019,2918.56,2918.56,2953.74,2952.01
03/10/2019,2885.38,2855.94,2911.13,2910.63
02/10/2019,2924.78,2874.93,2924.78,2887.61
01/10/2019,2983.69,2938.70,2992.53,2940.25
30/09/2019,2967.07,2967.07,2983.85,2976.74
27/09/2019,2985.47,2945.53,2987.31,2961.79
26/09/2019,2985.73,2963.71,2987.28,2977.62
25/09/2019,2968.35,2952.86,2989.82,2984.87
24/09/2019,3002.43,2957.73,3007.98,2966.60
23/09/2019,2983.50,2982.23,2999.15,2991.78
20/09/2019,3008.42,2984.68,3016.37,2992.07
19/09/2019,3010.36,3003.16,3021.99,3006.79
18/09/2019,3001.50,2978.57,3007.83,3006.73
17/09/2019,2995.67,2993.73,3006.21,3005.70
16/09/2019,2996.41,2990.67,3002.19,2997.96
13/09/2019,3012.21,3002.90,3017.33,3007.39
12/09/2019,3009.08,3000.92,3020.74,3009.57
11/09/2019,2981.41,2975.31,3000.93,3000.93
10/09/2019,2971.01,2957.01,2979.39,2979.39
09/09/2019,2988.43,2969.39,2989.43,2978.43
06/09/2019,2980.33,2972.51,2985.03,2978.71
05/09/2019,2960.60,2960.60,2985.86,2976.00
04/09/2019,2924.67,2921.86,2938.84,2937.78
03/09/2019,2909.01,2891.85,2914.39,2906.27
30/08/2019,2937.09,2913.32,2940.43,2926.46
29/08/2019,2910.37,2905.67,2930.50,2924.58
28/08/2019,2861.28,2853.05,2890.03,2887.94
27/08/2019,2893.14,2860.59,2898.79,2869.16
26/08/2019,2866.70,2856.00,2879.27,2878.38
23/08/2019,2911.07,2834.97,2927.01,2847.11
22/08/2019,2930.94,2904.51,2939.08,2922.95
21/08/2019,2922.04,2917.91,2928.73,2924.43
20/08/2019,2919.01,2899.60,2923.63,2900.51
19/08/2019,2913.48,2913.48,2931.00,2923.65
16/08/2019,2864.74,2864.74,2893.63,2888.68
15/08/2019,2846.20,2825.51,2856.67,2847.60
14/08/2019,2894.15,2839.64,2894.15,2840.60
13/08/2019,2880.72,2877.05,2943.31,2926.32
12/08/2019,2907.07,2873.14,2907.58,2883.75
09/08/2019,2930.51,2900.15,2935.75,2918.65
08/08/2019,2896.21,2894.47,2938.72,2938.09
07/08/2019,2858.65,2825.71,2892.17,2883.98
06/08/2019,2861.18,2847.42,2884.40,2881.77
05/08/2019,2898.07,2822.12,2898.07,2844.74
02/08/2019,2943.90,2914.11,2945.50,2932.05
01/08/2019,2980.32,2945.23,3013.59,2953.56
31/07/2019,3016.22,2958.08,3017.40,2980.38
30/07/2019,3007.66,3000.94,3017.19,3013.18
29/07/2019,3024.47,3014.30,3025.61,3020.97
26/07/2019,3013.25,3012.59,3027.98,3025.86
25/07/2019,3016.26,2997.24,3016.31,3003.67
24/07/2019,2998.77,2996.82,3019.59,3019.56
23/07/2019,2994.74,2988.56,3005.90,3005.47
22/07/2019,2981.93,2976.65,2990.71,2985.03
19/07/2019,3004.26,2975.86,3006.02,2976.61
18/07/2019,2978.87,2973.09,2998.28,2995.11
17/07/2019,3005.10,2984.25,3005.26,2984.42
16/07/2019,3012.13,3001.15,3015.02,3004.04
15/07/2019,3017.80,3008.77,3017.80,3014.30
12/07/2019,3003.36,3001.87,3013.92,3013.77
11/07/2019,2999.62,2988.80,3002.33,2999.91
10/07/2019,2989.30,2984.62,3002.98,2993.07
09/07/2019,2965.52,2963.44,2981.90,2979.63
08/07/2019,2979.77,2970.09,2980.76,2975.95
05/07/2019,2984.25,2967.97,2994.03,2990.41
03/07/2019,2978.08,2977.96,2995.84,2995.82
02/07/2019,2964.66,2955.92,2973.21,2973.01
01/07/2019,2971.41,2952.22,2977.93,2964.33
28/06/2019,2932.94,2929.05,2943.98,2941.76
27/06/2019,2919.66,2918.57,2929.30,2924.92
26/06/2019,2926.07,2912.99,2932.59,2913.78
25/06/2019,2945.78,2916.01,2946.52,2917.38
24/06/2019,2951.42,2944.05,2954.92,2945.35
21/06/2019,2952.71,2946.87,2964.15,2950.46
20/06/2019,2949.60,2931.50,2958.06,2954.18
19/06/2019,2920.55,2911.43,2931.74,2926.46
18/06/2019,2906.71,2905.44,2930.79,2917.75
17/06/2019,2889.75,2887.30,2897.27,2889.67
14/06/2019,2886.82,2879.62,2894.45,2886.98
13/06/2019,2886.24,2881.99,2895.24,2891.64
12/06/2019,2882.73,2874.68,2888.57,2879.84
11/06/2019,2903.27,2878.53,2910.61,2885.72
10/06/2019,2885.83,2885.51,2904.77,2886.73
07/06/2019,2852.87,2852.87,2884.97,2873.34
06/06/2019,2828.51,2822.45,2852.10,2843.49
05/06/2019,2818.09,2800.92,2827.28,2826.15
04/06/2019,2762.64,2762.64,2804.49,2803.27
03/06/2019,2751.53,2728.81,2763.07,2744.45
31/05/2019,2766.15,2750.52,2768.98,2752.06
30/05/2019,2786.94,2776.74,2799.00,2788.86
29/05/2019,2790.25,2766.06,2792.03,2783.02
28/05/2019,2830.03,2801.58,2840.51,2802.39
24/05/2019,2832.41,2820.19,2841.36,2826.06
23/05/2019,2836.70,2805.49,2836.70,2822.24
22/05/2019,2856.06,2851.11,2865.47,2856.27
21/05/2019,2854.02,2854.02,2868.88,2864.36
20/05/2019,2841.94,2831.29,2853.86,2840.23
17/05/2019,2858.60,2854.23,2885.48,2859.53
16/05/2019,2855.80,2855.80,2892.15,2876.32
15/05/2019,2820.38,2815.08,2858.68,2850.96
14/05/2019,2820.12,2820.12,2852.54,2834.41
13/05/2019,2840.19,2801.43,2840.19,2811.87
10/05/2019,2863.10,2825.39,2891.31,2881.40
09/05/2019,2859.84,2836.40,2875.97,2870.72
08/05/2019,2879.61,2873.28,2897.96,2879.42
07/05/2019,2913.03,2862.60,2913.03,2884.05
06/05/2019,2908.89,2898.21,2937.32,2932.47
03/05/2019,2929.21,2929.21,2947.85,2945.64
02/05/2019,2922.16,2900.50,2931.68,2917.52
01/05/2019,2952.33,2923.36,2954.13,2923.73
30/04/2019,2937.14,2924.11,2948.22,2945.83
29/04/2019,2940.58,2939.35,2949.52,2943.03
26/04/2019,2925.81,2917.56,2939.88,2939.88
25/04/2019,2928.99,2912.84,2933.10,2926.17
24/04/2019,2934.00,2926.05,2936.83,2927.25
23/04/2019,2909.99,2908.53,2936.31,2933.68
22/04/2019,2898.78,2896.35,2909.51,2907.97
18/04/2019,2904.81,2891.90,2908.40,2905.03
17/04/2019,2916.04,2895.45,2918.00,2900.45
16/04/2019,2912.26,2900.71,2916.06,2907.06
15/04/2019,2908.32,2896.48,2909.60,2905.58
12/04/2019,2900.86,2898.37,2910.54,2907.41
11/04/2019,2891.92,2881.99,2893.42,2888.32
10/04/2019,2881.37,2879.13,2889.71,2888.21
09/04/2019,2886.58,2873.33,2886.88,2878.20
08/04/2019,2888.46,2880.78,2895.95,2895.77
05/04/2019,2884.16,2882.99,2893.24,2892.74
04/04/2019,2873.99,2867.14,2881.28,2879.39
03/04/2019,2876.09,2865.17,2885.25,2873.40
02/04/2019,2868.24,2858.75,2872.90,2867.24
01/04/2019,2848.63,2848.63,2869.40,2867.19
29/03/2019,2828.27,2819.23,2836.03,2834.40
28/03/2019,2809.40,2798.77,2819.71,2815.44
27/03/2019,2819.72,2787.72,2825.56,2805.37
26/03/2019,2812.66,2803.99,2829.87,2818.46
25/03/2019,2796.01,2785.02,2809.79,2798.36
22/03/2019,2844.52,2800.47,2846.16,2800.71
21/03/2019,2819.72,2817.38,2860.31,2854.88
20/03/2019,2831.34,2812.43,2843.54,2824.23
19/03/2019,2840.76,2823.27,2852.42,2832.57
18/03/2019,2822.61,2821.99,2835.41,2832.94
15/03/2019,2810.79,2810.79,2830.73,2822.48
14/03/2019,2810.38,2803.46,2815.00,2808.48
13/03/2019,2799.78,2799.78,2821.24,2810.92
12/03/2019,2787.34,2786.73,2798.32,2791.52
11/03/2019,2747.61,2747.61,2784.00,2783.30
08/03/2019,2730.79,2722.27,2744.13,2743.07
07/03/2019,2766.53,2739.09,2767.25,2748.93
06/03/2019,2790.27,2768.69,2790.27,2771.45
05/03/2019,2794.41,2782.97,2796.44,2789.65
04/03/2019,2814.37,2767.66,2816.88,2792.81
01/03/2019,2798.22,2787.38,2808.02,2803.69
28/02/2019,2788.11,2782.51,2793.73,2784.49
27/02/2019,2787.50,2775.13,2795.76,2792.38
26/02/2019,2792.36,2789.47,2803.12,2793.90
25/02/2019,2804.35,2794.99,2813.49,2796.11
22/02/2019,2780.67,2779.11,2794.20,2792.67
21/02/2019,2780.24,2764.55,2781.58,2774.88
20/02/2019,2779.05,2774.06,2789.88,2784.70
19/02/2019,2769.28,2767.29,2787.33,2779.76
15/02/2019,2760.24,2760.24,2775.66,2775.60
14/02/2019,2743.50,2731.23,2757.90,2745.73
13/02/2019,2750.30,2748.63,2761.85,2753.03
12/02/2019,2722.61,2722.61,2748.19,2744.73
11/02/2019,2712.40,2703.79,2718.05,2709.80
08/02/2019,2692.36,2681.83,2708.07,2707.88
07/02/2019,2717.53,2687.26,2719.32,2706.05
06/02/2019,2735.05,2724.15,2738.08,2731.61
05/02/2019,2728.34,2724.03,2738.98,2737.70
04/02/2019,2706.49,2698.75,2724.99,2724.87
01/02/2019,2702.32,2696.88,2716.66,2706.53
31/01/2019,2685.49,2678.65,2708.95,2704.10
30/01/2019,2653.62,2648.34,2690.44,2681.05
29/01/2019,2644.89,2631.05,2650.93,2640.00
28/01/2019,2644.97,2624.06,2644.97,2643.85
25/01/2019,2657.44,2657.33,2672.38,2664.76
24/01/2019,2638.84,2627.01,2647.20,2642.33
23/01/2019,2643.48,2612.86,2653.19,2638.70
22/01/2019,2657.88,2617.27,2657.88,2632.90
18/01/2019,2651.27,2647.58,2675.47,2670.71
17/01/2019,2609.28,2606.36,2645.06,2635.96
16/01/2019,2614.75,2612.68,2625.76,2616.10
15/01/2019,2585.10,2585.10,2613.08,2610.30
14/01/2019,2580.31,2570.41,2589.32,2582.61
11/01/2019,2592.74,2576.60,2596.72,2595.03
10/01/2019,2573.51,2562.02,2597.82,2596.64
09/01/2019,2580.00,2568.89,2595.32,2584.96
08/01/2019,2568.11,2547.56,2579.82,2574.41
07/01/2019,2535.61,2524.56,2566.16,2549.69
04/01/2019,2474.33,2474.33,2538.07,2531.94
03/01/2019,2491.92,2443.96,2493.14,2447.89
02/01/2019,2476.96,2467.47,2519.49,2510.03
31/12/2018,2508.21,2482.20,2511.78,2506.85
28/12/2018,2498.77,2472.89,2520.27,2485.74
27/12/2018,2442.50,2397.94,2489.10,2488.83
26/12/2018,2363.12,2346.58,2467.76,2467.70
24/12/2018,2400.56,2351.10,2410.34,2351.10
21/12/2018,2465.38,2408.55,2504.41,2416.62
20/12/2018,2496.77,2441.18,2509.63,2467.42
19/12/2018,2547.05,2488.96,2585.29,2506.96
18/12/2018,2559.90,2528.71,2573.99,2546.16
17/12/2018,2590.75,2530.54,2601.13,2545.94
14/12/2018,2629.68,2593.84,2635.07,2599.95
13/12/2018,2658.70,2637.27,2670.19,2650.54
12/12/2018,2658.23,2650.26,2685.44,2651.07
11/12/2018,2664.44,2621.30,2674.35,2636.78
10/12/2018,2630.86,2583.23,2647.51,2637.72
07/12/2018,2691.26,2623.14,2708.54,2633.08
06/12/2018,2663.51,2621.53,2696.15,2695.95
04/12/2018,2782.43,2697.18,2785.93,2700.06
03/12/2018,2790.50,2773.38,2800.18,2790.37
30/11/2018,2737.76,2732.76,2760.88,2760.17
29/11/2018,2736.97,2722.94,2753.75,2737.76
28/11/2018,2691.45,2684.38,2744.00,2743.79
27/11/2018,2663.75,2655.89,2682.53,2682.17
26/11/2018,2649.97,2649.97,2674.35,2673.45
23/11/2018,2633.36,2631.09,2647.55,2632.56
21/11/2018,2657.74,2649.82,2670.73,2649.93
20/11/2018,2654.60,2631.52,2669.44,2641.89
19/11/2018,2730.74,2681.09,2733.16,2690.73
16/11/2018,2718.54,2712.16,2746.75,2736.27
15/11/2018,2693.52,2670.75,2735.38,2730.20
14/11/2018,2737.90,2685.75,2746.80,2701.58
13/11/2018,2730.05,2714.98,2754.60,2722.18
12/11/2018,2773.93,2722.00,2775.99,2726.22
09/11/2018,2794.10,2764.24,2794.10,2781.01
08/11/2018,2806.38,2794.99,2814.75,2806.83
07/11/2018,2774.13,2774.13,2815.15,2813.89
06/11/2018,2738.40,2737.08,2756.82,2755.45
05/11/2018,2726.37,2717.94,2744.27,2738.31
02/11/2018,2745.45,2700.44,2756.55,2723.06
01/11/2018,2717.58,2708.85,2741.67,2740.37
31/10/2018,2705.60,2705.60,2736.69,2711.74
30/10/2018,2640.68,2635.34,2685.43,2682.63
29/10/2018,2682.65,2603.54,2706.85,2641.25
26/10/2018,2667.86,2628.16,2692.38,2658.69
25/10/2018,2674.88,2667.84,2722.70,2705.57
24/10/2018,2737.87,2651.89,2742.59,2656.10
23/10/2018,2721.03,2691.43,2753.59,2740.69
22/10/2018,2773.94,2749.22,2778.94,2755.88
19/10/2018,2775.66,2760.27,2797.77,2767.78
18/10/2018,2802.00,2755.18,2806.04,2768.78
17/10/2018,2811.67,2781.81,2816.94,2809.21
16/10/2018,2767.05,2766.91,2813.46,2809.92
15/10/2018,2763.83,2749.03,2775.99,2750.79
12/10/2018,2770.54,2729.44,2775.77,2767.13
11/10/2018,2776.87,2710.51,2795.14,2728.37
10/10/2018,2873.90,2784.86,2874.02,2785.68
09/10/2018,2882.51,2874.27,2894.83,2880.34
08/10/2018,2877.53,2862.08,2889.45,2884.43
05/10/2018,2902.54,2869.29,2909.64,2885.57
04/10/2018,2919.35,2883.92,2919.78,2901.61
03/10/2018,2931.69,2921.36,2939.86,2925.51
02/10/2018,2923.80,2919.37,2931.42,2923.43
01/10/2018,2926.29,2917.91,2937.06,2924.59
28/09/2018,2910.03,2907.50,2920.53,2913.98
27/09/2018,2911.65,2909.27,2927.22,2914.00
26/09/2018,2916.98,2903.28,2931.15,2905.97
25/09/2018,2921.75,2913.70,2923.95,2915.56
24/09/2018,2921.83,2912.63,2923.79,2919.37
21/09/2018,2936.76,2927.11,2940.91,2929.67
20/09/2018,2919.73,2919.73,2934.80,2930.75
19/09/2018,2906.60,2903.82,2912.36,2907.95
18/09/2018,2890.74,2890.43,2911.17,2904.31
17/09/2018,2903.83,2886.16,2904.65,2888.80
14/09/2018,2906.38,2895.77,2908.30,2904.98
13/09/2018,2896.85,2896.39,2906.76,2904.18
12/09/2018,2888.29,2879.20,2894.65,2888.92
11/09/2018,2871.57,2866.78,2892.52,2887.89
10/09/2018,2881.39,2875.94,2886.93,2877.13
07/09/2018,2868.26,2864.12,2883.81,2871.68
06/09/2018,2888.64,2867.29,2892.05,2878.05
05/09/2018,2891.59,2876.92,2894.21,2888.60
04/09/2018,2896.96,2885.13,2900.18,2896.72
31/08/2018,2898.37,2891.73,2906.32,2901.52
30/08/2018,2908.94,2895.22,2912.46,2901.13
29/08/2018,2900.62,2898.40,2916.50,2914.04
28/08/2018,2901.45,2893.50,2903.77,2897.52
27/08/2018,2884.69,2884.69,2898.25,2896.74
24/08/2018,2862.35,2862.35,2876.16,2874.69
23/08/2018,2860.29,2854.03,2868.78,2856.98
22/08/2018,2860.99,2856.05,2867.54,2861.82
21/08/2018,2861.51,2861.32,2873.23,2862.96
20/08/2018,2853.93,2850.62,2859.76,2857.05
17/08/2018,2838.32,2833.73,2855.63,2850.13
16/08/2018,2831.44,2831.44,2850.49,2840.69
15/08/2018,2827.95,2802.49,2827.95,2818.37
14/08/2018,2827.88,2826.58,2843.11,2839.96
13/08/2018,2835.46,2819.88,2843.40,2821.93
10/08/2018,2839.64,2825.81,2842.20,2833.28
09/08/2018,2857.19,2851.98,2862.48,2853.58
08/08/2018,2856.79,2853.09,2862.44,2857.70
07/08/2018,2855.92,2855.92,2863.43,2858.45
06/08/2018,2840.29,2835.98,2853.29,2850.40
03/08/2018,2829.62,2827.37,2840.38,2840.35
02/08/2018,2800.48,2796.34,2829.91,2827.22
01/08/2018,2821.17,2805.85,2825.83,2813.36
31/07/2018,2809.73,2808.06,2824.46,2816.29
30/07/2018,2819.00,2798.11,2821.74,2802.60
27/07/2018,2842.35,2808.34,2843.17,2818.82
26/07/2018,2835.49,2835.26,2845.57,2837.44
25/07/2018,2817.73,2817.73,2848.03,2846.07
24/07/2018,2820.68,2811.12,2829.99,2820.40
23/07/2018,2799.17,2795.14,2808.61,2806.98
20/07/2018,2804.55,2800.01,2809.70,2801.83
19/07/2018,2809.37,2799.77,2812.05,2804.49
18/07/2018,2811.35,2805.89,2816.76,2815.62
17/07/2018,2789.34,2789.24,2814.19,2809.55
16/07/2018,2801.43,2793.39,2803.71,2798.43
13/07/2018,2796.93,2791.69,2804.53,2801.31
12/07/2018,2783.14,2781.53,2799.22,2798.29
11/07/2018,2779.82,2770.77,2785.91,2774.02
10/07/2018,2788.56,2786.24,2795.58,2793.84
09/07/2018,2768.51,2768.51,2784.65,2784.17
06/07/2018,2737.68,2733.52,2764.41,2759.82
05/07/2018,2724.19,2716.02,2737.83,2736.61
03/07/2018,2733.27,2711.16,2736.58,2713.22
02/07/2018,2704.95,2698.95,2727.26,2726.71
29/06/2018,2727.13,2718.03,2743.26,2718.37
28/06/2018,2698.69,2691.99,2724.34,2716.31
27/06/2018,2728.45,2699.38,2746.09,2699.63
26/06/2018,2722.12,2715.60,2732.91,2723.06
25/06/2018,2742.94,2698.67,2742.94,2717.07
22/06/2018,2760.79,2752.68,2764.17,2754.88
21/06/2018,2769.28,2744.39,2769.28,2749.76
20/06/2018,2769.73,2763.91,2774.86,2767.32
19/06/2018,2752.01,2743.19,2765.05,2762.59
18/06/2018,2765.79,2757.12,2774.99,2773.75
15/06/2018,2777.78,2761.73,2782.81,2779.66
14/06/2018,2783.21,2776.52,2789.06,2782.49
13/06/2018,2787.94,2774.65,2791.47,2775.63
12/06/2018,2785.60,2778.78,2789.80,2786.85
11/06/2018,2780.18,2780.17,2790.21,2782.00
08/06/2018,2765.84,2763.59,2779.39,2779.03
07/06/2018,2774.84,2760.16,2779.90,2770.37
06/06/2018,2753.25,2748.46,2772.39,2772.35
05/06/2018,2748.46,2739.51,2752.61,2748.80
04/06/2018,2741.67,2740.54,2749.16,2746.87
01/06/2018,2718.70,2718.70,2736.93,2734.62
31/05/2018,2720.98,2700.68,2722.50,2705.27
30/05/2018,2702.43,2702.43,2729.34,2724.01
29/05/2018,2705.11,2676.81,2710.67,2689.86
25/05/2018,2723.60,2714.99,2727.36,2721.33
24/05/2018,2730.94,2707.38,2731.97,2727.76
23/05/2018,2713.98,2709.54,2733.33,2733.29
22/05/2018,2738.34,2721.88,2742.24,2724.44
21/05/2018,2725.95,2725.70,2739.19,2733.01
18/05/2018,2717.35,2709.18,2719.50,2712.97
17/05/2018,2719.71,2711.36,2731.96,2720.13
16/05/2018,2712.62,2712.17,2727.76,2722.46
15/05/2018,2718.59,2701.91,2718.59,2711.45
14/05/2018,2733.37,2725.47,2742.10,2730.13
11/05/2018,2722.70,2717.45,2732.86,2727.72
10/05/2018,2723.07,2723.07,2723.07,2723.07
09/05/2018,2697.79,2697.79,2697.79,2697.79
08/05/2018,2670.85,2654.51,2676.40,2669.98
07/05/2018,2672.63,2672.63,2672.63,2672.63
04/05/2018,2621.45,2615.32,2670.93,2663.42
03/05/2018,2628.08,2594.62,2637.14,2629.73
02/05/2018,2654.24,2631.70,2660.87,2635.67
01/05/2018,2643.64,2625.41,2655.27,2654.80
30/04/2018,2675.05,2648.04,2682.92,2648.05
27/04/2018,2675.47,2659.01,2677.35,2669.91
26/04/2018,2651.65,2647.16,2676.48,2666.94
25/04/2018,2634.92,2612.67,2645.30,2639.40
24/04/2018,2680.80,2617.32,2683.55,2634.56
23/04/2018,2675.40,2657.99,2682.86,2670.29
20/04/2018,2692.56,2660.61,2693.94,2670.14
19/04/2018,2701.16,2681.90,2702.84,2693.13
